,avgType,windowSlow,windowFast,steepness,stdev,numSell,exposure,drawdown,winLoss,value,zzz
38,logarithmic,150,40,4,1.0,78,0.39886251236399606,-0.23071569723200816,3.588235294117647,18745.040000000015,logarithmic-150-40-4-1.0
39,logarithmic,150,40,5,1.0,76,0.38724035608308605,-0.2223869687445564,3.4705882352941178,17170.589999999993,logarithmic-150-40-5-1.0
0,logarithmic,150,40,1,1.2,85,0.42729970326409494,-0.21492003403835389,3.7222222222222223,23130.05,logarithmic-150-40-1-1.2
1,logarithmic,150,40,2,1.2,80,0.4124629080118694,-0.23030563674808693,3.4444444444444446,18814.27,logarithmic-150-40-2-1.2
2,logarithmic,150,40,3,1.2,80,0.41419386745796244,-0.24236908277304225,3.7058823529411766,19111.03,logarithmic-150-40-3-1.2
3,logarithmic,150,40,4,1.2,79,0.40776458951533134,-0.24236908277304225,3.9375,19259.230000000003,logarithmic-150-40-4-1.2
4,logarithmic,150,40,5,1.2,76,0.3944114737883284,-0.24236908277304225,3.75,17262.71999999999,logarithmic-150-40-5-1.2
5,logarithmic,150,40,1,1.4,87,0.4342235410484669,-0.26894877810599327,3.8333333333333335,22344.07,logarithmic-150-40-1-1.4
6,logarithmic,150,40,2,1.4,82,0.4196340257171118,-0.26894877810599327,3.5555555555555554,18372.03000000001,logarithmic-150-40-2-1.4
7,logarithmic,150,40,3,1.4,82,0.42136498516320475,-0.26668773729785356,3.823529411764706,19017.010000000006,logarithmic-150-40-3-1.4
8,logarithmic,150,40,4,1.4,81,0.4149357072205737,-0.26668773729785356,4.0625,19186.690000000006,logarithmic-150-40-4-1.4
9,logarithmic,150,40,5,1.4,78,0.40158259149357073,-0.26668773729785356,3.875,17193.53999999999,logarithmic-150-40-5-1.4
10,logarithmic,150,40,1,1.6,87,0.43471810089020774,-0.31756196588988983,3.8333333333333335,20843.990000000013,logarithmic-150-40-1-1.6
11,logarithmic,150,40,2,1.6,82,0.4198813056379822,-0.3320974597733287,3.5555555555555554,16803.860000000004,logarithmic-150-40-2-1.6
12,logarithmic,150,40,3,1.6,82,0.4218595450049456,-0.3320974597733287,3.823529411764706,17300.94,logarithmic-150-40-3-1.6
13,logarithmic,150,40,4,1.6,81,0.41543026706231456,-0.3320974597733287,4.0625,17496.65999999999,logarithmic-150-40-4-1.6
14,logarithmic,150,40,5,1.6,78,0.4020771513353116,-0.3320974597733287,3.875,15641.509999999991,logarithmic-150-40-5-1.6
15,logarithmic,150,40,1,1.8,87,0.43496538081107816,-0.4052125499920983,3.8333333333333335,18126.489999999987,logarithmic-150-40-1-1.8
16,logarithmic,150,40,2,1.8,82,0.42037586547972305,-0.4052125499920983,3.5555555555555554,14910.289999999994,logarithmic-150-40-2-1.8
17,logarithmic,150,40,3,1.8,82,0.422106824925816,-0.31756196588988983,3.823529411764706,17653.66,logarithmic-150-40-3-1.8
18,logarithmic,150,40,4,1.8,81,0.415677546983185,-0.31756196588988983,4.0625,17877.14,logarithmic-150-40-4-1.8
