numSell,exposure,drawdown,winLoss,value,delay,fast,slow,sig
33,0.48926868044515104,-0.16332204975314893,2.6666666666666665,20782.970603999995,2,14,26,15
33,0.48569157392686807,-0.16294845024837037,2.6666666666666665,20583.197860000004,3,14,26,15
32,0.48052464228934816,-0.16483166454842393,2.5555555555555554,20728.239943000004,4,14,26,15
31,0.47615262321144675,-0.1841593866130632,2.4444444444444446,19170.330054999995,5,14,26,15
33,0.4872813990461049,-0.16559705862325688,4.5,22830.039898,1,16,26,15
33,0.4900635930047695,-0.1653772879648626,3.125,21204.020039,2,16,26,15
32,0.4924483306836248,-0.16564117773705708,2.5555555555555554,19704.544728999994,3,16,26,15
32,0.49920508744038156,-0.1683789763054738,2.5555555555555554,20052.87090000001,4,16,26,15
30,0.4912559618441971,-0.18028024982955312,2.3333333333333335,19900.73997499999,5,16,26,15
33,0.48767885532591415,-0.1649229667654192,2.6666666666666665,22200.990973000007,1,18,26,15
33,0.48966613672496023,-0.17162451783276375,2.6666666666666665,21644.009898000015,2,18,26,15
32,0.48012718600953896,-0.18005168729361673,2.5555555555555554,20738.518853999994,3,18,26,15
32,0.4713831478537361,-0.17256864581522893,2.2,20570.308219999988,4,18,26,15
32,0.4793322734499205,-0.17192459931736764,2.5555555555555554,19778.281077999985,5,18,26,15
33,0.4884737678855326,-0.17599519823139956,3.125,22033.75979900001,1,20,26,15
33,0.4912559618441971,-0.1742660756641845,2.0,20429.949359999995,2,20,26,15
32,0.4829093799682035,-0.18116078191618448,1.6666666666666667,18591.468633000004,3,20,26,15
32,0.4773449920508744,-0.19289599467711918,1.6666666666666667,18785.908673999995,4,20,26,15
29,0.4709856915739269,-0.1955014602713347,2.2222222222222223,17221.599470999998,5,20,26,15
31,0.4578696343402226,-0.2832790552809473,4.166666666666667,16386.355703999994,1,2,29,15
30,0.45548489666136727,-0.2673790762629334,4.0,15530.206570999993,2,2,29,15
31,0.45747217806041335,-0.28169653348999074,4.166666666666667,14357.949809000002,1,4,29,15
31,0.4542925278219396,-0.2684676860280525,5.2,14669.154512999996,2,4,29,15
27,0.4511128775834658,-0.2645211566612868,3.5,13418.6379,3,4,29,15
25,0.43720190779014306,-0.23798924801086951,4.0,14479.140193999998,4,4,29,15
31,0.45031796502384736,-0.26788933623699496,4.166666666666667,15256.400935999995,1,6,29,15
31,0.45349761526232113,-0.2380751638100852,3.4285714285714284,16368.951754999998,2,6,29,15
31,0.4491255961844197,-0.22504438849032396,3.4285714285714284,16148.870756000004,3,6,29,15
30,0.4431637519872814,-0.1655770946789886,2.3333333333333335,16845.120239000003,4,6,29,15
23,0.40103338632750396,-0.16068232623592962,3.6,15652.930646999996,5,6,29,15
32,0.4598569157392687,-0.23572188908443742,3.5714285714285716,15317.930198999997,1,8,29,15
31,0.45310015898251194,-0.22419387036486216,4.166666666666667,15866.55013399999,2,8,29,15
31,0.44713831478537364,-0.16603458704641905,2.875,18267.265621999984,3,8,29,15
31,0.4467408585055644,-0.16299778617724667,2.875,18523.919544,4,8,29,15
29,0.4276629570747218,-0.1634409114710362,3.142857142857143,17099.506322999994,5,8,29,15
32,0.4566772655007949,-0.2029634054212342,4.333333333333333,17089.56066500001,1,10,29,15
31,0.4483306836248013,-0.16500281895952204,3.4285714285714284,19442.159934000003,2,10,29,15
31,0.45349761526232113,-0.16404276636102547,2.4444444444444446,17484.971126,3,10,29,15
31,0.4562798092209857,-0.16496561902773343,4.166666666666667,18389.969141000012,4,10,29,15
29,0.43402225755166934,-0.1657043475703472,3.142857142857143,17382.071452000004,5,10,29,15
32,0.462241653418124,-0.16534710213835277,3.5714285714285716,20736.281275,1,12,29,15
32,0.4638314785373609,-0.1658129621560283,7.0,21739.150672000007,2,12,29,15
31,0.45747217806041335,-0.16599124165816753,4.166666666666667,21313.97921699999,3,12,29,15
31,0.4495230524642289,-0.16482252591259855,3.4285714285714284,19388.37004299998,4,12,29,15
29,0.4523052464228935,-0.19088073134703326,2.625,18705.581473999995,5,12,29,15
32,0.46939586645469,-0.16422054116154058,4.333333333333333,23827.811058000003,1,14,29,15
32,0.4594594594594595,-0.16474022678939554,3.0,21725.390446999987,2,14,29,15
31,0.4566772655007949,-0.16819313818748619,2.875,20735.097510999993,3,14,29,15
30,0.4626391096979332,-0.17376107110574784,2.3333333333333335,19085.679312999997,4,14,29,15
29,0.4467408585055644,-0.1953481859631889,2.625,17751.731083999992,5,14,29,15
32,0.47615262321144675,-0.16485847924038516,3.0,20943.587464,1,16,29,15
32,0.48569157392686807,-0.1633735101860096,3.0,20297.66916699999,2,16,29,15
32,0.4960254372019078,-0.17143294194019856,3.0,21316.028852000003,3,16,29,15
31,0.48052464228934816,-0.16412425701438407,3.4285714285714284,22103.5807,4,16,29,15
31,0.4793322734499205,-0.17631649503133703,3.4285714285714284,19588.159559999986,5,16,29,15
32,0.48052464228934816,-0.16727591932535216,2.5555555555555554,20842.49984,1,18,29,15
32,0.48767885532591415,-0.1657854173959843,3.5714285714285716,21970.881427000008,2,18,29,15
32,0.4793322734499205,-0.16661993009809545,3.5714285714285716,22143.43112799997,3,18,29,15
32,0.46462639109697934,-0.1632906189781692,3.5714285714285716,22178.890762999985,4,18,29,15
31,0.45866454689984104,-0.1645927597978132,2.4444444444444446,20515.490791000007,5,18,29,15
33,0.48330683624801274,-0.1692194576308114,3.7142857142857144,21867.650974,1,20,29,15
33,0.49205087440381556,-0.1799999968730485,2.6666666666666665,20378.010241999986,2,20,29,15
32,0.49364069952305245,-0.16533906911429697,2.2,20093.28009599998,3,20,29,15
32,0.4781399046104928,-0.16567656846934273,2.5555555555555554,22053.049286,4,20,29,15
32,0.48211446740858505,-0.1726813312018051,3.5714285714285716,24154.000543999984,5,20,29,15
30,0.4638314785373609,-0.28484767584268206,3.2857142857142856,15736.499748,1,2,32,15
29,0.4582670906200318,-0.2672013094474709,3.142857142857143,15098.183455000006,2,2,32,15
30,0.45548489666136727,-0.287350644928136,4.0,14891.530126000003,1,4,32,15
30,0.4435612082670906,-0.2712496820801954,5.0,14625.409931999995,2,4,32,15
27,0.43481717011128773,-0.2685680940304182,3.5,14299.121191999988,3,4,32,15
24,0.41812400635930047,-0.24192082201036608,3.8,14358.060005,4,4,32,15
30,0.4511128775834658,-0.2670899439244368,3.2857142857142856,16555.80018199999,1,6,32,15
30,0.4562798092209857,-0.23873177513002566,3.2857142857142856,16509.109723999994,2,6,32,15
30,0.45588235294117646,-0.2263711490442283,3.2857142857142856,16609.850951,3,6,32,15
28,0.45707472178060415,-0.21555212713053915,2.5,16606.319500999998,4,6,32,15
23,0.4360095389507154,-0.20224196779961057,4.75,14695.390624000007,5,6,32,15
30,0.44753577106518283,-0.2367227804495523,3.2857142857142856,16746.480314999993,1,8,32,15
30,0.44594594594594594,-0.22531838411667376,4.0,17055.700554999996,2,8,32,15
30,0.44038155802861684,-0.16556643646882757,2.3333333333333335,19076.540934000004,3,8,32,15
30,0.4336248012718601,-0.16579642776310144,2.75,18025.489447000018,4,8,32,15
24,0.3827503974562798,-0.1660705504533563,3.0,14991.711100000002,5,8,32,15
29,0.442368839427663,-0.20442623169487498,4.8,18707.931577000007,1,10,32,15
29,0.43402225755166934,-0.1632178810584996,4.8,20676.090425000002,2,10,32,15
29,0.43720190779014306,-0.16335129200590337,3.142857142857143,18615.81090299999,3,10,32,15
29,0.442368839427663,-0.16362198524545138,4.8,19719.580291,4,10,32,15
28,0.4360095389507154,-0.16282957391145683,3.6666666666666665,18304.391279999996,5,10,32,15
30,0.4435612082670906,-0.164407346304232,3.2857142857142856,21022.280408000002,1,12,32,15
30,0.4419713831478537,-0.16318054584165384,3.2857142857142856,20858.229268999992,2,12,32,15
30,0.4336248012718601,-0.1677123389917619,4.0,21279.078462000005,3,12,32,15
30,0.4336248012718601,-0.18046967725137342,5.0,19559.03950599999,4,12,32,15
28,0.4105723370429253,-0.18208029230826173,3.6666666666666665,18057.269845999996,5,12,32,15
30,0.45190779014308424,-0.165969748891952,4.0,22937.93411000001,1,14,32,15
30,0.44157392686804453,-0.16494283629116227,3.2857142857142856,20943.087493999996,2,14,32,15
30,0.4467408585055644,-0.17959386508254913,3.2857142857142856,19284.884727999994,3,14,32,15
30,0.435214626391097,-0.1731264907154733,5.0,21151.959469999994,4,14,32,15
29,0.43084260731319557,-0.16391295656804974,6.25,21874.070155999987,5,14,32,15
31,0.45190779014308424,-0.16626699133390418,2.875,22391.349744000003,1,16,32,15
30,0.44872813990461047,-0.1693326692736882,4.0,23294.959769999998,2,16,32,15
30,0.4379968203497615,-0.18630030853462565,3.2857142857142856,22337.949819999998,3,16,32,15
30,0.4431637519872814,-0.1683773360042405,4.0,22000.370169999987,4,16,32,15
30,0.4296502384737679,-0.1761472608530245,5.0,21985.829603000002,5,16,32,15
31,0.4638314785373609,-0.16530704879432784,2.4444444444444446,23029.73924499999,1,18,32,15
31,0.4666136724960254,-0.16454597812097663,3.4285714285714284,20834.880860999998,2,18,32,15
30,0.45548489666136727,-0.16336785807353466,4.0,22408.749768999995,3,18,32,15
30,0.45588235294117646,-0.16506265429174233,5.0,21908.479441999993,4,18,32,15
30,0.45151033386327505,-0.16318785354281257,4.0,21911.109971999995,5,18,32,15
31,0.46502384737678853,-0.16499897804465063,3.4285714285714284,21103.271362999996,1,20,32,15
31,0.465818759936407,-0.16590521560365112,3.4285714285714284,20665.540444999995,2,20,32,15
31,0.4682034976152623,-0.1635912986760021,2.875,19427.810219,3,20,32,15
30,0.4757551669316375,-0.16415260277136356,4.0,20181.619508999996,4,20,32,15
30,0.49483306836248014,-0.18392901549438775,4.0,21611.108515,5,20,32,15
29,0.45310015898251194,-0.2837950668245167,3.8333333333333335,14657.76031099999,1,2,35,15
27,0.45151033386327505,-0.2702495833419637,2.375,13538.330903,2,2,35,15
29,0.46343402225755165,-0.2812237962958583,2.625,15116.520838999992,1,4,35,15
28,0.46144674085850557,-0.27086603757798255,2.111111111111111,13666.190423999991,2,4,35,15
23,0.4391891891891892,-0.2658054127315289,2.2857142857142856,12505.529979999994,3,4,35,15
21,0.4117647058823529,-0.23911983086500876,3.2,14073.869890999998,4,4,35,15
29,0.4495230524642289,-0.26762968903547685,3.142857142857143,16819.720295999996,1,6,35,15
28,0.44872813990461047,-0.23806861676298188,3.0,16772.730451000003,2,6,35,15
27,0.4511128775834658,-0.22255708747834899,2.375,15543.250582000002,3,6,35,15
27,0.4562798092209857,-0.21534429403192304,3.5,15965.499861000004,4,6,35,15
24,0.4395866454689984,-0.2061917175350139,5.0,15972.899922999997,5,6,35,15
29,0.44157392686804453,-0.2253066510057468,3.142857142857143,17546.250784000003,1,8,35,15
28,0.43680445151033387,-0.1711820190806911,4.6,19706.720227,2,8,35,15
28,0.42170111287758344,-0.16326494853587473,3.0,19412.330051999998,3,8,35,15
28,0.41971383147853736,-0.16565294325159627,3.0,19417.64918500001,4,8,35,15
24,0.38394276629570745,-0.163942672788781,5.0,18790.300591999996,5,8,35,15
29,0.4356120826709062,-0.20288156149217668,4.8,17513.53172,1,10,35,15
29,0.4300476947535771,-0.16435219781392488,4.8,21080.530604000018,2,10,35,15
29,0.42686804451510335,-0.16472163794758712,3.142857142857143,18909.251092000006,3,10,35,15
28,0.424483306836248,-0.16509238439896323,4.6,20250.789843000006,4,10,35,15
28,0.40620031796502387,-0.16883611281599564,3.0,19210.664847999997,5,10,35,15
28,0.43084260731319557,-0.16478911496364018,3.6666666666666665,20279.338319999995,1,12,35,15
28,0.4224960254372019,-0.16605332060923064,4.6,21860.18176299999,2,12,35,15
28,0.42408585055643877,-0.16392367960170345,3.0,19578.115531,3,12,35,15
28,0.42408585055643877,-0.164515579540193,3.6666666666666665,19567.290284999985,4,12,35,15
25,0.431637519872814,-0.16463786532619643,4.0,19830.95914599999,5,12,35,15
29,0.4375993640699523,-0.16631226774576943,3.8333333333333335,24603.109503,1,14,35,15
29,0.43879173290937995,-0.16309592723403965,3.142857142857143,23058.798938999997,2,14,35,15
29,0.4419713831478537,-0.16444616754083943,3.142857142857143,20505.529694,3,14,35,15
28,0.43680445151033387,-0.17717128461895204,2.5,19102.939674999994,4,14,35,15
27,0.44753577106518283,-0.16354028695277828,3.5,21319.389867999995,5,14,35,15
29,0.4431637519872814,-0.1650109764084963,4.8,23026.519977000004,1,16,35,15
29,0.44038155802861684,-0.1723872763570641,3.8333333333333335,20808.870571000007,2,16,35,15
29,0.4451510333863275,-0.18838637452779483,2.625,18850.399309999997,3,16,35,15
29,0.447933227344992,-0.17976962381805198,2.2222222222222223,17690.640580999996,4,16,35,15
27,0.44395866454689986,-0.1892068370876601,2.375,17255.735867999992,5,16,35,15
29,0.44713831478537364,-0.16662499415150142,3.142857142857143,19194.559404,1,18,35,15
29,0.4491255961844197,-0.1814938238222532,2.625,17117.601099999996,2,18,35,15
29,0.44992050874403816,-0.18091536289576532,2.625,17952.320000999993,3,18,35,15
29,0.4336248012718601,-0.18396321777524813,2.625,19592.630180999997,4,18,35,15
28,0.4165341812400636,-0.20266943558979958,3.0,18257.260088999985,5,18,35,15
29,0.4407790143084261,-0.18774474454350615,2.625,19463.079707999994,1,20,35,15
29,0.44395866454689986,-0.18071814479906312,2.625,19017.80980799999,2,20,35,15
29,0.44713831478537364,-0.19118054791944605,2.625,18307.818879999988,3,20,35,15
29,0.46701112877583467,-0.2068155034769399,3.142857142857143,16957.319097000003,4,20,35,15
29,0.4682034976152623,-0.21060510485292255,3.142857142857143,17307.21025599999,5,20,35,15
56,0.46860095389507156,-0.2855434406873185,3.6666666666666665,15692.290919999989,1,2,5,17
40,0.4264705882352941,-0.28521423990760736,5.666666666666667,14792.108735999993,2,2,5,17
54,0.4757551669316375,-0.2844190420655471,3.909090909090909,18138.849887,1,4,5,17
40,0.40779014308426076,-0.28554341181175397,3.4444444444444446,16260.999072000004,2,4,5,17
19,0.294912559618442,-0.17871873741840888,2.8,16215.019561000001,3,4,5,17
6,0.16295707472178061,-0.09026520121641236,5.0,15396.479559000001,4,4,5,17
55,0.955087440381558,-0.244202416313556,1.391304347826087,17629.150859999998,1,6,5,17
38,1.0616057233704292,-0.2528140572202202,1.7142857142857142,20590.569944000013,2,6,5,17
21,1.017885532591415,-0.30139730399829023,1.625,19990.514720000014,3,6,5,17
4,0.9896661367249603,-0.3358678125401734,3.0,17028.430112000002,4,6,5,17
0,0.0,-0.33984289475526774,inf,23306.710000000003,5,6,5,17
45,0.940779014308426,-0.20349621094664339,1.5,16264.240198000005,1,8,5,17
41,0.9737678855325914,-0.2127001456100158,1.411764705882353,16967.375205000004,2,8,5,17
32,1.027027027027027,-0.23740492857068926,1.4615384615384615,16736.20949,3,8,5,17
17,1.0695548489666136,-0.16201530801125563,1.125,23474.37913399999,4,8,5,17
5,1.228537360890302,-0.336192245932101,4.0,26678.870642999995,5,8,5,17
40,0.9022257551669316,-0.21519858693769875,1.3529411764705883,16698.654856,1,10,5,17
40,0.9129570747217806,-0.22778290119594133,1.5,15731.599388000004,2,10,5,17
34,0.9399841017488076,-0.22007729453436314,1.2666666666666666,16960.579590999994,3,10,5,17
23,1.007154213036566,-0.15774131302267594,2.8333333333333335,20803.39943200001,4,10,5,17
14,0.9769475357710652,-0.18443452820485579,1.8,17754.589401000005,5,10,5,17
38,0.9085850556438791,-0.2321916983785393,1.375,15933.662163000005,1,12,5,17
37,0.9228934817170111,-0.235248982288136,1.1764705882352942,15422.189739,2,12,5,17
34,0.9288553259141494,-0.22081575616458696,1.0,15240.740662000002,3,12,5,17
29,0.9904610492845787,-0.18516385000771948,0.9333333333333333,17206.656084000006,4,12,5,17
18,1.054054054054054,-0.1845743682009928,1.0,22979.999945000007,5,12,5,17
37,0.9034181240063593,-0.2540361240911247,1.8461538461538463,16482.801530999997,1,14,5,17
37,0.9022257551669316,-0.29719310748612154,1.4666666666666666,14959.939984000011,2,14,5,17
35,0.8910969793322735,-0.25780302595842985,1.5,15951.610230999999,3,14,5,17
31,0.8839427662957074,-0.2139674609708244,1.2142857142857142,16967.595914000005,4,14,5,17
25,0.9336248012718601,-0.21994969585882942,1.7777777777777777,15935.900519000006,5,14,5,17
37,0.8986486486486487,-0.24426285416443988,1.6428571428571428,16583.841504000007,1,16,5,17
37,0.8998410174880763,-0.24786295964768051,1.4666666666666666,14981.499980000004,2,16,5,17
36,0.9038155802861685,-0.19897437368787346,1.5714285714285714,15930.269662999994,3,16,5,17
29,0.9423688394276629,-0.1885811987725361,2.2222222222222223,18625.18002,4,16,5,17
25,0.9841017488076311,-0.18624456094057185,1.5,20362.669739999998,5,16,5,17
35,0.9054054054054054,-0.2179936147740464,1.5,15882.351289000004,1,18,5,17
35,0.9062003179650239,-0.20597814032559494,1.3333333333333333,16131.390182000003,2,18,5,17
35,0.9050079491255962,-0.170804781424041,1.3333333333333333,15006.510589999996,3,18,5,17
29,0.9439586645468998,-0.21107573138104221,1.6363636363636365,18738.329823000004,4,18,5,17
25,0.9228934817170111,-0.3354755296076356,1.7777777777777777,19445.540058999995,5,18,5,17
33,0.9050079491255962,-0.19441603800840623,1.3571428571428572,16801.361254000003,1,20,5,17
33,0.9085850556438791,-0.22793837504015949,1.2,15844.409572000008,2,20,5,17
33,0.9113672496025437,-0.2127466666658105,1.0625,15027.549974999998,3,20,5,17
30,0.9375993640699523,-0.2105684188647974,1.3076923076923077,16874.415179999996,4,20,5,17
22,0.9908585055643879,-0.34036559091889534,1.75,19949.83963399999,5,20,5,17
42,0.48966613672496023,-0.2999994724479288,5.0,14998.439911999994,1,2,8,17
40,0.4364069952305246,-0.2726282391821518,5.666666666666667,18476.33799799999,2,2,8,17
46,0.4785373608903021,-0.28150312590526594,3.6,17261.839647,1,4,8,17
43,0.45310015898251194,-0.26869476489562066,3.7777777777777777,14924.803921999996,2,4,8,17
31,0.3696343402225755,-0.27924156998513444,4.166666666666667,14903.810184000007,3,4,8,17
16,0.2420508744038156,-0.13160220540154363,4.333333333333333,15308.120937,4,4,8,17
48,0.4844992050874404,-0.28490530332536235,3.3636363636363638,16728.239976999994,1,6,8,17
42,0.46184419713831476,-0.2773010442171549,4.25,18553.974686999987,2,6,8,17
29,0.3914944356120827,-0.26984392161403187,4.8,13111.046160999998,3,6,8,17
16,0.33187599364069953,-0.23842812039896175,4.333333333333333,17368.62049,4,6,8,17
6,0.2917329093799682,-0.23290422723370932,2.0,12762.089837999996,5,6,8,17
0,0.0,0.0,inf,10000.0,1,8,8,17
0,0.0,0.0,inf,10000.0,2,8,8,17
0,0.0,0.0,inf,10000.0,3,8,8,17
0,0.0,0.0,inf,10000.0,4,8,8,17
0,0.0,0.0,inf,10000.0,5,8,8,17
42,0.924483306836248,-0.2345624469579476,1.8,16249.810913999998,1,10,8,17
39,0.9308426073131956,-0.22024591710698446,1.2941176470588236,17843.29011000001,2,10,8,17
25,0.9924483306836248,-0.19924091500182955,2.125,18961.509986,3,10,8,17
12,1.0794912559618441,-0.25284647246132513,1.4,18088.659608000005,4,10,8,17
7,0.9741653418124007,-0.22550841318472933,2.5,17147.090022000004,5,10,8,17
40,0.9121621621621622,-0.2320838062416489,1.2222222222222223,14294.459689999998,1,12,8,17
38,0.9062003179650239,-0.21998828424488062,1.0,15526.160474999999,2,12,8,17
34,0.9276629570747218,-0.2105832794177392,1.6153846153846154,15695.540313000003,3,12,8,17
26,0.9018282988871225,-0.18914595979952506,2.25,19871.901189999997,4,12,8,17
16,1.0512718600953894,-0.26888538677443014,1.2857142857142858,16675.620377,5,12,8,17
37,0.9034181240063593,-0.2224296519037736,1.4666666666666666,15718.580502999994,1,14,8,17
36,0.9073926868044515,-0.18614953800957734,1.7692307692307692,15888.240209000003,2,14,8,17
34,0.9340222575516693,-0.18607538957690908,1.4285714285714286,17186.680848000004,3,14,8,17
29,0.9570747217806042,-0.18623846222929144,1.6363636363636365,17579.47968,4,14,8,17
21,1.0218600953895072,-0.24386452942824724,1.625,16386.049894000003,5,14,8,17
37,0.9062003179650239,-0.19319551089396092,1.4666666666666666,16396.351137999998,1,16,8,17
37,0.9077901430842608,-0.2102910868564769,1.6428571428571428,16005.200272,2,16,8,17
35,0.9141494435612083,-0.1859899445866548,2.1818181818181817,19422.500326,3,16,8,17
32,0.9121621621621622,-0.1960356425122604,2.2,19503.990126999997,4,16,8,17
28,0.972972972972973,-0.26803612485158285,1.1538461538461537,15074.229652000005,5,16,8,17
36,0.9097774244833068,-0.19394843364443787,1.5714285714285714,17458.055447000006,1,18,8,17
36,0.9054054054054054,-0.20964267103363443,1.5714285714285714,16706.550674000002,2,18,8,17
35,0.9213036565977742,-0.33541682059260225,1.5,15608.118434000002,3,18,8,17
30,0.9344197138314785,-0.336932909972084,2.3333333333333335,19021.79004800001,4,18,8,17
26,0.9467408585055644,-0.33712823340141235,1.8888888888888888,17829.734400999994,5,18,8,17
34,0.9129570747217806,-0.16567036869841123,1.6153846153846154,17983.814729999995,1,20,8,17
34,0.9125596184419714,-0.1858350285258382,1.8333333333333333,16731.379809,2,20,8,17
34,0.9236883942766295,-0.3390839200470189,1.4285714285714286,14937.309566000005,3,20,8,17
33,0.9320349761526232,-0.3337549623323197,1.3571428571428572,15067.710176000008,4,20,8,17
27,0.9753577106518283,-0.3359510092914445,1.7,17561.54877,5,20,8,17
39,0.4809220985691574,-0.2855340688345048,5.5,15914.788800999997,1,2,11,17
34,0.4292527821939587,-0.2883671313494776,5.8,16191.44301799999,2,2,11,17
39,0.4908585055643879,-0.28626569050399064,3.875,14753.124574000005,1,4,11,17
38,0.47655007949125594,-0.27111316289008053,4.428571428571429,14924.839813999999,2,4,11,17
32,0.42845786963434024,-0.2685963911857043,3.5714285714285716,15001.990931999993,3,4,11,17
27,0.3843402225755167,-0.236086303918816,3.5,14426.79997100001,4,4,11,17
39,0.49483306836248014,-0.269136692189248,2.5454545454545454,15620.379511000005,1,6,11,17
37,0.4773449920508744,-0.2645671502866056,2.7,15712.809663999997,2,6,11,17
33,0.45151033386327505,-0.23665937165890205,2.6666666666666665,13218.659910000006,3,6,11,17
24,0.4177265500794913,-0.2267571060511451,3.0,13449.609636999998,4,6,11,17
16,0.27702702702702703,-0.23196630655227707,2.2,12120.769812999997,5,6,11,17
42,0.4972178060413355,-0.26903522467835483,2.8181818181818183,17009.930299999993,1,8,11,17
39,0.46740858505564387,-0.2408408539544411,2.5454545454545454,15720.299449000006,2,8,11,17
35,0.4431637519872814,-0.22387772711383397,2.5,16675.20001499999,3,8,11,17
22,0.39864864864864863,-0.215557339861854,4.5,16274.440118999995,4,8,11,17
9,0.28378378378378377,-0.21448836658082202,3.5,13127.200318000001,5,8,11,17
41,0.4864864864864865,-0.22672180920610022,3.1,17547.909174999997,1,10,11,17
34,0.4733704292527822,-0.21380331977186984,3.857142857142857,15664.330599999994,2,10,11,17
19,0.37082670906200316,-0.20304059681115139,1.7142857142857142,13040.930383999996,3,10,11,17
8,0.24284578696343403,-0.16768042242224418,3.0,14241.180104,4,10,11,17
2,0.3652623211446741,-0.19734237640460578,inf,11274.939953000001,5,10,11,17
40,0.9228934817170111,-0.19832444896719684,1.5,14775.200174999993,1,12,11,17
32,0.9328298887122417,-0.18558261071691612,1.4615384615384615,18271.600243999994,2,12,11,17
22,0.958664546899841,-0.2416332439952241,1.2,16523.309728,3,12,11,17
10,1.0282193958664547,-0.3399491978470169,4.0,20114.289659999995,4,12,11,17
2,0.43720190779014306,-0.3386976843079895,inf,22926.659664000003,5,12,11,17
38,0.9157392686804452,-0.18816734909419025,1.375,16964.041596999992,1,14,11,17
36,0.8974562798092209,-0.2389496212636966,1.5714285714285714,16453.320055999993,2,14,11,17
33,0.901033386327504,-0.26626841696277814,1.5384615384615385,16075.735303999998,3,14,11,17
24,0.9908585055643879,-0.30146432307053256,1.6666666666666667,15858.689189,4,14,11,17
18,0.9097774244833068,-0.28674165980195804,2.0,13598.319786000002,5,14,11,17
36,0.9030206677265501,-0.18608258094345115,1.25,14955.429333999997,1,16,11,17
36,0.915341812400636,-0.24042872569987575,1.5714285714285714,14034.119160000011,2,16,11,17
35,0.9296502384737679,-0.26258410326028775,1.5,14583.739549000009,3,16,11,17
31,0.9224960254372019,-0.295205030608111,1.3846153846153846,11633.889348999997,4,16,11,17
25,0.9527027027027027,-0.2973269495216465,1.0833333333333333,11787.790473999998,5,16,11,17
33,0.924483306836248,-0.18692110575440848,1.0625,15189.924168000001,1,18,11,17
33,0.9260731319554849,-0.24278308275767718,1.3571428571428572,14635.259356000004,2,18,11,17
32,0.9348171701112877,-0.2620219072570823,1.2857142857142858,14731.409725999994,3,18,11,17
30,0.9439586645468998,-0.2857723289993134,1.1428571428571428,13692.329074000007,4,18,11,17
28,0.9860890302066773,-0.2901183331246231,1.1538461538461537,11156.300126000002,5,18,11,17
33,0.9185214626391097,-0.18542066986411576,0.9411764705882353,16441.108980000008,1,20,11,17
33,0.9157392686804452,-0.24200022935092733,0.9411764705882353,13962.579234000004,2,20,11,17
33,0.9145468998410174,-0.29886376587254126,1.5384615384615385,12395.894428,3,20,11,17
31,0.9320349761526232,-0.29214899604636035,1.5833333333333333,13698.059873999997,4,20,11,17
30,0.9630365659777425,-0.33929603630397104,1.3076923076923077,14680.44982900001,5,20,11,17
38,0.4848966613672496,-0.2838650643434249,4.428571428571429,16210.689821,1,2,14,17
33,0.4678060413354531,-0.2720068901138371,4.5,15330.459037999992,2,2,14,17
38,0.49523052464228934,-0.28227757925117375,3.75,15062.68935900001,1,4,14,17
37,0.4888712241653418,-0.27221862281383247,3.625,15434.838934,2,4,14,17
33,0.47178060413354533,-0.26911695260840846,3.125,16292.030016999994,3,4,14,17
27,0.43680445151033387,-0.23714294523302215,3.5,14709.169688000007,4,4,14,17
38,0.49364069952305245,-0.26799073457206984,3.75,17327.630924999994,1,6,14,17
38,0.5011923688394276,-0.23911853268378921,3.75,18905.908920000005,2,6,14,17
36,0.48926868044515104,-0.22448978999277602,3.5,18354.059522000003,3,6,14,17
31,0.4467408585055644,-0.21548759393315198,2.4444444444444446,15020.639099999995,4,6,14,17
26,0.43124006359300476,-0.21450912457555144,2.25,14798.090275000002,5,6,14,17
38,0.4944356120826709,-0.23517018815941737,3.2222222222222223,16613.559521000003,1,8,14,17
37,0.4904610492845787,-0.22311174926988941,2.7,16315.449787000003,2,8,14,17
35,0.4638314785373609,-0.2166646327211342,2.888888888888889,15344.64898800001,3,8,14,17
30,0.44157392686804453,-0.20224683822633732,2.3333333333333335,15130.000402,4,8,14,17
22,0.40222575516693165,-0.19198326737168528,3.4,16158.105151999996,5,8,14,17
38,0.4980127186009539,-0.21662522365347717,3.75,16277.50919500001,1,10,14,17
37,0.4984101748807631,-0.20567976237289065,2.7,15104.088675999992,2,10,14,17
35,0.4912559618441971,-0.2102889013284185,2.1818181818181817,15285.594792000013,3,10,14,17
31,0.48569157392686807,-0.2167973499974606,2.875,16724.015272,4,10,14,17
16,0.4050079491255962,-0.21316887597036674,1.6666666666666667,13166.430209999999,5,10,14,17
38,0.4984101748807631,-0.20465912264526756,2.8,15695.699716000017,1,12,14,17
35,0.5007949125596184,-0.17049258087290164,3.375,17880.790152000005,2,12,14,17
28,0.4638314785373609,-0.18887708675941328,2.5,14731.920285000006,3,12,14,17
16,0.3310810810810811,-0.18314964882633164,4.333333333333333,17714.840302,4,12,14,17
11,0.5941971383147854,-0.19777539178606332,2.6666666666666665,17635.089840999994,5,12,14,17
0,0.0,0.0,inf,10000.0,1,14,14,17
0,0.0,0.0,inf,10000.0,2,14,14,17
0,0.0,0.0,inf,10000.0,3,14,14,17
0,0.0,0.0,inf,10000.0,4,14,14,17
0,0.0,0.0,inf,10000.0,5,14,14,17
36,0.9137519872813991,-0.28687086299201303,1.25,14163.734203000004,1,16,14,17
35,0.9073926868044515,-0.2863198632400129,1.6923076923076923,12794.878837000007,2,16,14,17
